sent_3 fångna 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
sent_3 så 0 1 1 1 1 0 1 1 0 0 1 2 0 1 0 1 0 1 1 1 0 1 1 2 0 1 1 0 0 1 1 1 0
sent_3 länge 0 1 1 1 1 1 1 1 0 0 1 2 1 1 1 1 0 2 1 1 0 1 1 2 1 1 1 0 2 2 1 2 1
sent_3 mitt 1 1 2 2 0 0 2 1 1 1 0 0 1 0 0 1 2 2 0 1 1 0 1 1 0 1 1 0 2 1 2 2 2
sent_3 i 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0
sent_3 ett 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
sent_3 vanligt 0 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0 1 1 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0
sent_3 bostadsområde. 1 1 0 1 1 1 0 0 0 0 0 0 1 0 0 0 1 2 1 0 0 1 0 1 0 0 0 0 1 1 1 1 0
sent_4 och 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
sent_4 USA:s 1 1 0 0 1 1 0 1 0 1 1 0 1 1 0 0 1 0 1 0 0 0 0 1 1 1 0 0 1 0 1 2 1
sent_4 och 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
sent_4 Rysslands 0 1 0 0 0 1 0 0 0 1 0 0 1 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 1 0 1 1 0
sent_4 utrikesministrar 0 1 1 1 1 0 0 1 1 0 1 1 1 0 0 0 0 0 0 1 0 1 0 1 1 0 1 0 0 1 2 2 0
sent_4 gör 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
sent_4 nu 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
sent_4 gemensam 1 1 0 0 1 0 1 0 1 2 0 0 1 0 0 1 0 2 0 0 0 1 0 0 1 1 0 1 0 1 2 1 1
sent_4 sak 0 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 1 0 0 0 2 0 0 1 0 0 0 0
sent_4 och 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
sent_4 försöker 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
sent_4 få 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
sent_4 till 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
sent_4 stånd 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
sent_4 samtal 2 2 1 2 2 1 2 1 1 2 1 2 1 1 1 1 1 2 1 1 1 1 1 2 2 1 1 2 2 2 2 2 1
sent_4 mellan 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
sent_4 parterna 1 1 0 0 0 0 1 0 0 0 0 1 1 0 0 0 1 1 0 0 0 0 0 0 0 1 0 0 0 0 1 0 0
sent_4 i 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
sent_4 konflikten. 1 0 0 1 1 1 0 1 0 0 0 1 1 0 0 0 1 1 1 0 1 1 0 1 0 0 0 0 0 1 1 1 0
sent_5 Minst 0 0 0 0 0 0 0 1 0 0 0 0 0 0 1 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
sent_5 tre 2 1 2 2 1 1 2 0 2 1 2 1 1 1 1 2 1 1 0 1 1 2 1 2 2 1 1 1 2 1 2 2 1
sent_5 människor 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0
sent_5 dödades 0 1 1 0 0 1 0 0 1 1 0 1 1 0 0 0 0 0 0 0 1 0 0 0 0 1 0 0 1 1 1 1 0
sent_5 och 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
sent_5 ett 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
sent_5 tiotal 0 1 1 1 1 0 1 1 1 1 0 1 1 1 0 1 1 1 0 1 1 1 0 0 2 1 0 1 2 1 2 1 0
sent_5 saknas 1 1 1 1 0 0 1 0 2 0 0 1 1 0 0 1 0 0 0 0 0 1 0 0 0 0 1 0 1 1 2 0 1
sent_5 efter 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
sent_5 att 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
sent_5 ett 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
sent_5 tvåhundra 2 2 1 2 2 2 1 1 0 1 1 2 1 1 0 1 1 1 2 1 0 0 1 2 2 2 1 1 2 2 2 2 1
sent_5 meter 1 0 1 1 0 0 0 0 0 0 0 2 0 0 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0
sent_5 långt 1 0 0 1 0 0 0 0 0 0 0 1 0 0 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 1 0 0
sent_5 containerfartyg 0 1 0 1 1 1 0 1 0 0 1 1 1 0 0 1 1 0 0 1 1 0 1 1 0 0 0 0 1 1 1 2 0
sent_6 Men 0 0 0 1 1 0 0 1 0 0 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0 0 2 0 1 0 0
sent_6 en 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
sent_6 ny 0 1 0 2 0 1 1 0 0 1 1 0 0 0 1 0 0 0 0 2 1 1 0 1 2 1 1 0 0 0 0 1 1
sent_6 rapport 0 1 0 0 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 1
sent_6 visar 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0 1 0 0 0 0 0
sent_6 att 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
sent_6 drygt 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0
sent_6 var 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 2 0 0 1 0 0 0 0 0 0 0 0 0 0 0
sent_6 tionde 1 1 1 2 2 0 2 1 1 2 1 2 1 1 2 2 1 2 1 1 1 1 2 1 2 2 1 2 2 2 2 2 1
sent_6 patient 2 1 1 1 1 2 2 1 0 0 0 0 1 0 0 0 1 0 0 1 1 1 1 1 0 0 0 0 1 1 2 2 0
sent_6 inte 0 0 1 0 0 0 0 1 0 1 0 1 0 0 0 0 0 1 0 0 1 0 0 0 0 0 0 0 1 0 0 0 0
sent_6 får 1 1 2 2 1 1 0 1 0 1 0 2 2 0 0 1 0 1 0 2 1 2 0 2 2 1 1 0 0 1 2 2 0
sent_6 den 0 0 0 0 0 0 0 1 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
sent_6 specialistvård 1 1 0 1 1 1 0 1 0 1 0 1 1 0 0 0 1 0 0 0 1 1 1 1 1 1 0 0 2 1 1 1 1
sent_6 som 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 2 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0
sent_6 krävs. 1 1 0 1 1 1 1 1 1 0 1 2 1 0 0 1 2 0 2 1 0 2 0 2 0 0 1 1 1 1 1 2 0
sent_7 trots 1 1 0 1 2 0 1 1 0 1 0 1 0 1 1 0 0 0 0 0 0 1 1 2 1 0 0 2 2 0 2 2 1
sent_7 att 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
sent_7 det 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
sent_7 finns 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
sent_7 ett 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
sent_7 förbud 2 1 1 2 1 1 2 1 1 2 1 2 0 0 2 2 1 2 2 1 1 2 1 2 2 1 1 2 1 1 2 2 1
sent_7 mot 0 0 0 0 0 0 0 1 0 0 0 1 0 0 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0
sent_7 det 1 0 0 1 0 0 0 1 0 0 0 1 0 0 1 0 0 1 0 0 1 0 1 1 1 0 0 0 0 0 0 1 0
sent_7 eftersom 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0
sent_7 den 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
sent_7 feta 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 1 0 0 0 0 0 0 1 0 0 0 0 1 0 0
sent_7 östersjölaxen 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0
sent_7 innehåller 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
sent_7 för 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 1 0 1 1 0 0 0 0 0 2 0 0 0 0
sent_7 mycket 0 1 1 2 1 1 1 1 0 1 1 0 1 0 1 1 0 2 1 1 1 1 1 2 2 2 0 0 2 1 2 2 1
sent_7 miljögifter. 1 0 0 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 1 0 1 0 0 1 0 0 0 0 0 1 1 1 0
sent_8 så 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
sent_8 måste 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
sent_8 nu 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
sent_8 en 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
sent_8 ny 2 1 1 2 2 1 1 1 1 1 0 0 1 0 1 1 2 2 0 2 1 1 1 2 2 1 1 0 2 1 2 2 1
sent_8 anläggning 1 1 1 0 1 0 1 1 0 1 0 0 0 0 0 1 1 1 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0
sent_8 byggas 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0
sent_8 för 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
sent_8 att 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
sent_8 öppna 0 0 0 0 1 0 0 0 0 1 0 0 1 0 0 0 1 1 0 0 0 1 0 0 0 1 0 0 1 0 1 2 1
sent_8 tunnorna 1 1 0 1 1 1 0 1 1 0 0 2 1 1 0 0 2 0 2 1 0 1 0 1 1 0 1 0 1 1 0 1 0
sent_8 och 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
sent_8 ta 0 0 1 0 0 0 1 0 0 0 0 0 0 0 0 1 1 0 0 1 1 0 0 0 0 0 1 0 0 0 0 0 0
sent_8 hand 0 1 1 0 0 0 1 0 0 0 0 0 0 0 0 1 1 2 0 1 0 0 0 0 0 2 1 0 0 1 1 2 1
sent_8 om 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0 0 0 1 0 0 1 0 0 0
sent_8 avfallet. 1 1 0 1 1 1 1 1 1 0 0 1 1 0 0 1 1 0 1 1 2 0 1 1 0 0 0 0 1 1 0 1 0
sent_9 Då 0 0 0 0 0 0 1 1 0 0 0 0 0 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
sent_9 stals 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
sent_9 juveler 1 1 1 1 1 2 2 1 1 1 1 1 1 0 1 1 0 0 0 0 1 0 1 2 2 1 1 0 1 1 2 2 1
sent_9 värda 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
sent_9 omkring 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
sent_9 trehundra 2 1 1 2 2 1 1 1 1 2 2 2 1 0 2 2 1 2 1 1 1 1 1 1 2 1 1 2 2 2 2 2 1
sent_9 miljoner 1 0 1 1 0 0 1 1 0 0 1 2 1 0 0 1 1 1 1 0 0 1 0 0 0 2 1 0 0 0 1 0 0
sent_9 kronor 1 1 1 1 1 0 1 0 0 0 0 2 0 0 0 0 1 1 0 0 0 0 1 1 0 0 1 0 0 1 1 1 0
sent_9 på 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
sent_9 flygplatsen 0 1 0 1 1 1 0 1 0 0 0 1 0 0 0 0 0 0 0 0 1 0 0 1 0 1 0 0 0 1 1 1 0
sent_9 i 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
sent_9 Bryssel. 0 1 0 1 1 1 0 1 0 1 0 1 1 0 0 1 1 2 0 0 1 1 0 2 0 0 1 0 1 1 1 1 0
sent_10 Orsaken 0 0 0 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0
sent_10 är 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
sent_10 att 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
sent_10 det 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
sent_10 saknas 2 1 2 1 1 1 1 1 1 1 1 2 1 0 1 1 1 0 0 1 1 1 1 1 2 1 1 0 2 1 2 2 1
sent_10 sjuksköterskor 1 1 1 0 0 0 0 0 1 1 1 0 1 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0 1 1 0 0
sent_10 på 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
sent_10 landets 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
sent_10 alla 1 1 1 2 2 2 2 1 1 2 2 2 2 0 1 1 2 0 2 1 0 2 1 2 2 2 1 1 2 1 2 2 1
sent_10 universitetssjukhus 1 0 1 0 0 1 0 0 0 0 0 0 1 0 0 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0 1 0 0
sent_10 inför 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
sent_10 sommaren. 0 0 0 0 0 1 0 0 0 0 0 0 1 0 0 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0
sent_11 Men 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
sent_11 den 1 1 1 1 1 1 1 1 0 1 1 1 1 1 0 1 1 0 0 1 1 1 0 0 2 1 1 0 1 1 1 1 1
sent_11 delen 0 0 0 0 0 0 1 0 0 1 0 1 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0
sent_11 av 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
sent_11 lagen 0 0 0 0 0 0 1 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0
sent_11 tycks 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0
sent_11 inte 2 1 1 2 2 1 2 1 1 2 1 2 2 0 1 2 2 2 2 1 1 2 1 2 2 2 1 2 2 2 2 2 2
sent_11 ha 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
sent_11 fungerat 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 1 1 1 1 0
sent_11 som 0 0 0 0 0 0 0 1 0 0 0 0 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
sent_11 det 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
sent_11 var 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
sent_11 tänkt. 1 1 0 1 1 1 0 0 0 0 1 2 1 0 0 0 0 0 1 0 1 1 0 1 0 1 0 0 0 1 1 2 1
sent_12 På 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
sent_12 tio 0 1 0 0 1 0 1 0 0 0 0 1 0 0 0 0 1 0 0 0 1 0 0 0 1 1 0 2 0 0 1 0 0
sent_12 år 0 0 0 0 0 0 1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
sent_12 så 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
sent_12 har 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
sent_12 anmälningar 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0
sent_12 om 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
sent_12 bedrägeri 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 0 0 1 1 1 1 2 1 1 1 1 2 1 1 2 1
sent_12 och 0 0 0 0 0 0 0 1 0 0 0 1 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
sent_12 förfalskningar 1 2 1 2 2 1 1 1 1 1 1 2 1 1 1 1 1 0 0 1 0 1 1 2 2 1 1 1 2 2 2 2 1
sent_12 ökat 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0
sent_12 med 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
sent_12 tvåhundra 2 2 2 2 2 1 2 1 2 2 2 2 1 0 2 2 1 2 2 2 2 2 2 2 2 2 1 2 2 2 2 2 1
sent_12 procent. 1 1 0 0 0 0 2 1 0 2 0 2 0 1 0 0 0 2 2 1 1 1 0 0 0 0 0 0 1 0 1 1 0
sent_13 En 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
sent_13 miljardsvindel 1 1 1 1 1 0 1 0 1 1 0 0 1 0 0 1 1 0 0 1 0 0 0 1 1 1 0 0 1 1 2 1 0
sent_13 som 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
sent_13 enligt 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
sent_13 polisen 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0
sent_13 numera 1 2 1 1 2 1 2 1 0 2 2 2 2 1 2 1 2 2 1 2 2 2 2 2 2 1 1 0 1 0 2 2 2
sent_13 är 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
sent_13 det 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
sent_13 vanligaste 2 1 1 1 1 1 1 1 1 1 1 0 2 0 1 1 1 1 0 1 1 0 1 1 1 2 0 1 2 1 2 2 1
sent_13 bedrägeribrottet. 1 0 1 0 0 1 1 0 0 2 0 1 0 0 0 0 1 2 0 0 1 1 0 0 1 0 1 0 0 1 1 1 0
sent_14 Alla 0 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0
sent_14 verkstäder 1 1 1 1 1 1 1 0 0 0 1 0 2 1 0 1 0 0 1 0 1 1 1 2 1 1 0 0 0 1 1 1 1
sent_14 som 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
sent_14 testades 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
sent_14 fick 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
sent_14 underkänt 2 2 1 2 2 2 2 1 1 2 2 2 1 2 1 2 2 2 2 2 1 2 2 2 2 1 1 1 2 1 2 2 1
sent_14 när 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
sent_14 motormännen 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0 0 1 1 0 0
sent_14 på 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0
sent_14 prov 0 1 0 1 1 1 1 1 0 0 0 2 1 1 0 0 0 0 0 0 1 0 1 0 1 2 0 0 1 1 2 1 1
